FacturaID;Fecha;ClienteID;ProductoID;Cantidad;PrecioUnitario;CostoUnitario
21450;2024-11-28;65;144;2;1381,41;872,17
21450;2024-11-28;65;139;9;1066,36;679,0
21450;2024-11-28;65;103;1;846,48;528,87
21450;2024-11-28;65;104;11;1044,29;698,27
21450;2024-11-28;65;124;6;749,27;567,55
21451;2024-11-28;60;139;10;1079,11;663,09
21451;2024-11-28;60;102;1;1514,61;984,24
21451;2024-11-28;60;121;10;1604,56;1197,0
21451;2024-11-28;60;133;7;1636,82;1087,45
21451;2024-11-28;60;117;6;6235,33;4506,65
21452;2024-11-28;54;101;2;1583,57;1251,65
21453;2024-11-28;49;139;5;1081,51;667,19
21453;2024-11-28;49;130;1;1515,26;1112,42
21453;2024-11-28;49;141;2;1976,95;1487,25
21453;2024-11-28;49;102;3;1499,62;995,6
21453;2024-11-28;49;141;4;2001,6;1438,72
21453;2024-11-28;49;143;5;1573,8;1016,83
21453;2024-11-28;49;147;10;1444,2;909,76
21454;2024-11-28;24;144;7;1370,07;861,03
21454;2024-11-28;24;138;2;7781,61;5180,86
21454;2024-11-28;24;111;8;3112,33;2510,46
21455;2024-11-28;11;115;3;1221,7;869,97
21455;2024-11-28;11;123;3;1363,03;900,05
21455;2024-11-28;11;130;1;1493,55;1149,33
21455;2024-11-28;11;102;2;1474,5;981,33
21455;2024-11-28;11;104;1;1063,62;678,43
21456;2024-11-28;29;141;2;1989,83;1475,12
21456;2024-11-28;29;135;5;2447,37;1885,81
21456;2024-11-28;29;126;1;1778,17;1158,34
21456;2024-11-28;29;115;2;1241,49;873,85
21456;2024-11-28;29;134;1;1488,28;1096,07
21456;2024-11-28;29;126;6;1743,47;1144,65
21457;2024-11-28;41;133;3;1600,76;1070,13
21458;2024-11-28;27;123;5;1389,77;889,89
21458;2024-11-28;27;120;2;1780,01;1244,58
21459;2024-11-28;1;137;5;1766,8;1125,77
21459;2024-11-28;1;146;3;1694,1;1185,23
21459;2024-11-28;1;107;1;1740,52;1364,13
21460;2024-11-28;50;122;6;554,01;375,51
21460;2024-11-28;50;123;8;1406,01;886,9
21460;2024-11-28;50;125;7;2744,17;2055,62
21460;2024-11-28;50;116;6;4578,23;3375,76
21460;2024-11-28;50;120;6;1847,37;1245,23
21460;2024-11-28;50;138;6;7732,72;5146,44
21461;2024-11-28;38;138;11;7632,13;5141,55
21461;2024-11-28;38;120;8;1792,83;1271,13
21461;2024-11-28;38;123;8;1390,59;907,65
21461;2024-11-28;38;102;16;1509,53;1014,37
21461;2024-11-28;38;137;7;1715,35;1156,1
21461;2024-11-28;38;125;10;2746,5;2036,35
21461;2024-11-28;38;135;5;2506,03;1882,93
21462;2024-11-28;22;139;8;1078,67;663,91
21462;2024-11-28;22;123;9;1379,29;909,44
21462;2024-11-28;22;117;7;6023,37;4359,89
21462;2024-11-28;22;124;3;757,45;567,33
21462;2024-11-28;22;137;3;1784,98;1130,23
21463;2024-11-29;51;125;9;2717,29;2038,36
21463;2024-11-29;51;107;4;1789,44;1370,29
21463;2024-11-29;51;118;1;768,18;500,89
21463;2024-11-29;51;118;4;800,25;520,12
21463;2024-11-29;51;116;3;4585,27;3386,02
21463;2024-11-29;51;140;6;2970,52;2109,41
21463;2024-11-29;51;147;1;1497,02;930,67
21464;2024-11-29;43;108;5;1895,49;1267,04
21464;2024-11-29;43;109;5;746,76;570,85
21464;2024-11-29;43;107;2;1744,98;1347,5
21464;2024-11-29;43;104;6;1048,65;689,15
21465;2024-11-29;25;133;7;1629,51;1089,88
21465;2024-11-29;25;143;3;1561,41;1020,12
21466;2024-11-29;79;103;1;834,61;545,3
21466;2024-11-29;79;110;9;2215,52;1670,39
21466;2024-11-29;79;112;2;1481,81;1016,56
21466;2024-11-29;79;116;6;4586,59;3394,68
21467;2024-11-29;56;101;6;1601,15;1224,67
21467;2024-11-29;56;111;5;3260,67;2472,42
21467;2024-11-29;56;103;1;860,05;546,28
21467;2024-11-29;56;125;2;2765,33;2066,55
21467;2024-11-29;56;123;6;1350,29;901,33
21467;2024-11-29;56;137;4;1729,23;1129,47
21468;2024-11-29;8;110;6;2224,81;1650,64
21468;2024-11-29;8;134;7;1487,25;1096,85
21468;2024-11-29;8;135;9;2410,92;1861,72
21468;2024-11-29;8;117;12;6036,47;4477,44
21468;2024-11-29;8;127;10;1279,47;926,58
21468;2024-11-29;8;145;8;2118,27;1399,06
21468;2024-11-29;8;136;8;1229,37;873,92
21469;2024-11-29;4;123;5;1342,31;895,34
21469;2024-11-29;4;122;13;566,69;370,49
21469;2024-11-29;4;105;11;2322,69;1551,29
21469;2024-11-29;4;126;8;1727,24;1148,32
21469;2024-11-29;4;145;8;2235,12;1432,48
21470;2024-11-29;33;133;8;1586,67;1084,84
21470;2024-11-29;33;103;3;860,19;527,46
21470;2024-11-29;33;129;3;2349,35;1599,86
21470;2024-11-29;33;108;9;1948,05;1303,37
21471;2024-11-29;47;123;10;1339,71;899,82
21471;2024-11-29;47;109;4;746,46;581,69
21471;2024-11-29;47;130;8;1516,1;1138,2
21471;2024-11-29;47;145;13;2146,67;1412,46
21472;2024-11-29;43;131;1;1806,34;1169,86
21472;2024-11-29;43;139;1;1085,51;663,98
21472;2024-11-29;43;116;3;4540,07;3329,9
21473;2024-11-29;4;114;16;846,14;573,48
21473;2024-11-29;4;142;4;2170,29;1544,51
21473;2024-11-29;4;127;11;1249,08;940,06
21473;2024-11-29;4;129;10;2340,64;1579,77
21473;2024-11-29;4;119;9;2508,35;2008,73
21473;2024-11-29;4;102;13;1553,7;1005,76
21473;2024-11-29;4;112;17;1480,52;1032,29
21473;2024-11-29;4;136;8;1292,8;864,45
21474;2024-11-29;8;104;8;1041,44;694,26
21474;2024-11-29;8;140;11;2961,97;2126,64
21474;2024-11-29;8;113;10;971,57;653,97
21474;2024-11-29;8;116;13;4676,98;3365,58
21474;2024-11-29;8;104;14;1066,57;684,32
21474;2024-11-29;8;117;7;6026,17;4393,05
21475;2024-11-29;26;142;1;2173,22;1568,02
21475;2024-11-29;26;118;6;770,66;508,13
21476;2024-11-29;7;127;32;1262,55;934,56
21476;2024-11-29;7;136;32;1232,39;851,67
21476;2024-11-29;7;104;26;1037,55;690,09
21476;2024-11-29;7;129;30;2276,96;1544,78
21476;2024-11-29;7;113;36;962,03;665,01
21477;2024-11-30;41;106;4;2019,51;1534,18
21477;2024-11-30;41;118;3;813,03;504,7
21477;2024-11-30;41;115;4;1197,76;853,53
21477;2024-11-30;41;121;5;1633,16;1156,15
21477;2024-11-30;41;108;1;1944,42;1310,0
21477;2024-11-30;41;117;4;6270,26;4455,71
21477;2024-11-30;41;120;1;1809,09;1246,16
21478;2024-11-30;65;131;8;1909,07;1171,37
21478;2024-11-30;65;111;7;3153,16;2467,92
21478;2024-11-30;65;103;12;866,64;534,66
21478;2024-11-30;65;109;1;750,24;572,04
21478;2024-11-30;65;104;7;1026,86;681,15
21479;2024-11-30;37;121;8;1664,66;1188,35
21479;2024-11-30;37;146;7;1726,71;1188,38
21479;2024-11-30;37;140;10;3027,21;2124,4
21479;2024-11-30;37;140;5;2938,42;2133,17
21480;2024-11-30;50;109;6;735,0;563,48
21480;2024-11-30;50;122;3;560,55;377,29
21480;2024-11-30;50;131;6;1831,06;1172,62
21480;2024-11-30;50;127;5;1284,68;921,56
21480;2024-11-30;50;146;6;1653,45;1225,33
21480;2024-11-30;50;108;9;1886,15;1274,65
21480;2024-11-30;50;109;9;754,64;578,92
21480;2024-11-30;50;147;9;1455,36;937,55
21481;2024-11-30;44;140;29;2888,3;2151,28
21481;2024-11-30;44;146;28;1735,04;1210,1
21481;2024-11-30;44;134;28;1507,9;1099,14
21481;2024-11-30;44;126;26;1784,24;1188,42
21481;2024-11-30;44;133;27;1597,07;1055,82
21481;2024-11-30;44;103;26;835,53;540,4
21481;2024-11-30;44;109;30;769,07;569,83
21481;2024-11-30;44;145;29;2190,66;1402,36
21481;2024-11-30;44;121;27;1613,56;1186,18
21481;2024-11-30;44;126;27;1749,4;1150,7
21481;2024-11-30;44;145;28;2150,09;1407,51
21482;2024-11-30;63;130;1;1500,7;1135,92
21482;2024-11-30;63;102;1;1489,33;993,07
21482;2024-11-30;63;118;4;799,02;514,5
21482;2024-11-30;63;135;4;2504,51;1867,45
21482;2024-11-30;63;134;1;1555,47;1077,69
21483;2024-11-30;44;102;30;1542,15;1009,94
21483;2024-11-30;44;126;32;1739,56;1164,59
21483;2024-11-30;44;103;28;866,25;542,91
21483;2024-11-30;44;141;32;2004,75;1465,54
21483;2024-11-30;44;104;27;1033,43;696,69
21483;2024-11-30;44;126;27;1775,35;1185,75
21483;2024-11-30;44;144;27;1336,6;846,01
21483;2024-11-30;44;121;28;1631,3;1163,89
21483;2024-11-30;44;135;27;2455,41;1884,58
21484;2024-11-30;66;143;10;1559,3;1016,63
21484;2024-11-30;66;106;4;2038,29;1501,77
21484;2024-11-30;66;115;11;1238,14;874,08
21484;2024-11-30;66;107;6;1735,19;1380,7
21484;2024-11-30;66;129;5;2276,27;1584,29
21485;2024-11-30;41;123;3;1399,13;921,98
21485;2024-11-30;41;142;2;2193,54;1554,46
21486;2024-12-02;3;137;4;1827,54;1187,03
21486;2024-12-02;3;104;2;1061,04;701,99
21486;2024-12-02;3;121;9;1660,59;1191,28
21486;2024-12-02;3;133;4;1656,08;1107,98
21486;2024-12-02;3;146;5;1771,92;1252,26
21486;2024-12-02;3;106;6;2117,8;1525,82
21487;2024-12-02;59;129;6;2339,73;1596,94
21487;2024-12-02;59;102;9;1556,54;1025,97
21487;2024-12-02;59;101;5;1597,18;1292,24
21487;2024-12-02;59;143;2;1674,22;1067,5
21487;2024-12-02;59;145;4;2183,39;1458,08
21487;2024-12-02;59;129;4;2353,87;1637,15
21488;2024-12-02;21;145;5;2188,93;1439,92
21488;2024-12-02;21;111;8;3342,44;2518,52
21488;2024-12-02;21;124;5;763,73;563,57
21488;2024-12-02;21;121;5;1701,93;1205,9
21488;2024-12-02;21;116;3;4831,18;3398,79
21489;2024-12-02;41;115;3;1262,09;880,2
21489;2024-12-02;41;135;5;2457,98;1979,75
21489;2024-12-02;41;147;1;1498,94;947,89
21489;2024-12-02;41;136;1;1274,59;885,61
21489;2024-12-02;41;137;1;1780,68;1167,74
21490;2024-12-02;21;117;4;6486,6;4469,25
21490;2024-12-02;21;140;5;3025,07;2185,95
21490;2024-12-02;21;147;4;1545,16;965,72
21490;2024-12-02;21;126;2;1758,09;1213,67
21491;2024-12-02;38;130;14;1516,85;1168,45
21491;2024-12-02;38;102;16;1513,59;1027,81
21492;2024-12-02;5;123;5;1408,9;944,11
21492;2024-12-02;5;137;9;1750,18;1158,7
21492;2024-12-02;5;125;1;2715,92;2076,03
21492;2024-12-02;5;132;3;3228,02;2587,65
21492;2024-12-02;5;105;8;2308,54;1617,93
21492;2024-12-02;5;103;5;863,34;542,38
21493;2024-12-02;2;133;22;1645,91;1103,19
21493;2024-12-02;2;135;26;2511,6;1911,4
21493;2024-12-02;2;133;24;1602,71;1089,97
21493;2024-12-02;2;116;22;4798,84;3451,65
21493;2024-12-02;2;103;24;861,36;552,42
21493;2024-12-02;2;131;20;1929,86;1194,65
21494;2024-12-02;18;113;7;1004,53;677,08
21494;2024-12-02;18;141;12;2024,83;1509,05
21494;2024-12-02;18;140;16;3102,03;2204,21
21494;2024-12-02;18;140;8;3111,64;2226,89
21495;2024-12-02;40;130;30;1563,07;1159,97
21495;2024-12-02;40;127;29;1278,14;971,24
21495;2024-12-02;40;105;29;2321,2;1599,03
21495;2024-12-02;40;134;26;1560,03;1100,09
21495;2024-12-02;40;123;26;1365,79;923,58
21495;2024-12-02;40;120;27;1858,71;1308,07
21495;2024-12-02;40;117;30;6145,71;4503,56
21495;2024-12-02;40;111;31;3328,55;2492,57
21495;2024-12-02;40;103;26;874,86;549,87
21495;2024-12-02;40;141;35;2081,95;1506,66
21496;2024-12-02;72;128;6;980,03;646,31
21496;2024-12-02;72;127;12;1332,19;962,55
21496;2024-12-02;72;139;1;1088,07;682,99
21496;2024-12-02;72;113;1;1022,19;670,61
21497;2024-12-02;2;124;23;769,91;576,01
21497;2024-12-02;2;115;22;1245,63;896,63
21497;2024-12-02;2;137;23;1775,11;1153,11
21497;2024-12-02;2;121;25;1673,84;1202,22
21497;2024-12-02;2;105;19;2399,01;1604,04
21498;2024-12-03;46;123;17;1390,44;939,24
21498;2024-12-03;46;126;14;1741,05;1213,98
21498;2024-12-03;46;107;14;1792,6;1415,87
21498;2024-12-03;46;134;16;1583,14;1107,24
21498;2024-12-03;46;105;19;2424,6;1636,53
21498;2024-12-03;46;143;23;1660,6;1060,37
21498;2024-12-03;46;118;20;801,83;522,85
21498;2024-12-03;46;102;17;1541,36;1031,14
21499;2024-12-03;69;110;6;2260,6;1726,57
21499;2024-12-03;69;141;5;2048,21;1497,11
21499;2024-12-03;69;124;4;765,98;571,08
21499;2024-12-03;69;113;8;1009,54;685,19
21499;2024-12-03;69;134;4;1586,65;1125,6
21499;2024-12-03;69;129;7;2327,96;1622,38
21499;2024-12-03;69;137;4;1773,69;1160,1
21500;2024-12-03;41;135;1;2586,8;1979,15
21500;2024-12-03;41;132;7;3301,75;2580,54
21500;2024-12-03;41;139;3;1133,86;700,51
21500;2024-12-03;41;136;1;1326,4;878,67
21500;2024-12-03;41;137;6;1767,04;1151,77
21500;2024-12-03;41;145;1;2230,65;1450,78
21500;2024-12-03;41;136;1;1293,26;887,8
21501;2024-12-03;24;132;2;3226,46;2595,91
21501;2024-12-03;24;118;6;834,6;523,73
21501;2024-12-03;24;134;1;1545,55;1095,25
21501;2024-12-03;24;147;4;1491,53;936,38
21501;2024-12-03;24;129;4;2333,11;1631,95
21501;2024-12-03;24;135;6;2483,83;1981,01
21501;2024-12-03;24;134;9;1587,86;1125,01
21501;2024-12-03;24;141;1;2043,47;1485,51
21501;2024-12-03;24;105;3;2364,5;1601,34
21501;2024-12-03;24;120;7;1809,07;1290,63
21501;2024-12-03;24;127;9;1327,52;954,64
21502;2024-12-03;34;112;5;1510,96;1028,46
21502;2024-12-03;34;144;3;1378,45;869,03
21502;2024-12-03;34;116;6;4760,36;3414,56
21502;2024-12-03;34;123;3;1433,74;929,58
21502;2024-12-03;34;122;8;595,73;384,75
21503;2024-12-03;56;108;4;1998,47;1315,62
21503;2024-12-03;56;127;8;1269,27;966,25
21503;2024-12-03;56;116;4;4763,98;3413,14
21503;2024-12-03;56;120;8;1878,26;1289,84
21504;2024-12-03;27;102;1;1522,88;1018,86
21504;2024-12-03;27;139;4;1112,57;684,02
21505;2024-12-03;28;110;11;2164,47;1696,88
21505;2024-12-03;28;120;5;1813,38;1270,97
21505;2024-12-03;28;126;14;1726,97;1218,23
21505;2024-12-03;28;134;5;1544,81;1118,08
21505;2024-12-03;28;138;10;7846,29;5266,48
21506;2024-12-03;11;147;1;1497,45;956,5
21506;2024-12-03;11;111;3;3362,31;2485,39
21506;2024-12-03;11;145;2;2175,36;1438,09
21507;2024-12-03;49;146;9;1747,56;1232,74
21508;2024-12-03;41;101;5;1645,74;1269,42
21508;2024-12-03;41;144;5;1437,14;877,06
21508;2024-12-03;41;104;6;1091,2;710,1
21509;2024-12-04;11;102;2;1575,19;1035,77
21509;2024-12-04;11;139;1;1082,3;683,87
21509;2024-12-04;11;101;4;1624,5;1247,23
21509;2024-12-04;11;133;4;1602,99;1110,84
21510;2024-12-04;80;120;24;1893,36;1309,31
21510;2024-12-04;80;116;18;4860,24;3429,43
21510;2024-12-04;80;116;18;4866,58;3492,37
21510;2024-12-04;80;111;20;3329,1;2573,99
21510;2024-12-04;80;109;21;785,37;577,28
21510;2024-12-04;80;111;20;3269,77;2501,65
21510;2024-12-04;80;140;23;3032,61;2228,58
21510;2024-12-04;80;132;22;3224,61;2573,18
21510;2024-12-04;80;102;24;1529,77;1031,05
21510;2024-12-04;80;147;22;1532,52;960,19
21511;2024-12-04;13;114;3;836,26;606,5
21511;2024-12-04;13;126;1;1734,05;1194,79
21511;2024-12-04;13;137;9;1763,53;1178,62
21512;2024-12-04;71;134;3;1534,32;1124,75
21512;2024-12-04;71;138;3;7771,78;5349,4
21512;2024-12-04;71;128;6;993,36;662,64
21512;2024-12-04;71;147;4;1506,57;935,91
21512;2024-12-04;71;122;4;581,65;375,84
21513;2024-12-04;78;122;5;579,61;376,49
21513;2024-12-04;78;136;6;1332,52;867,12
21513;2024-12-04;78;137;4;1789,5;1155,09
21513;2024-12-04;78;113;4;1029,9;685,3
21514;2024-12-04;47;125;12;2774,89;2110,4
21514;2024-12-04;47;138;13;7646,9;5255,65
21514;2024-12-04;47;137;10;1824,88;1189,71
21514;2024-12-04;47;133;9;1606,2;1102,64
21514;2024-12-04;47;129;12;2331,05;1636,54
21514;2024-12-04;47;129;13;2343,87;1615,98
21514;2024-12-04;47;127;18;1305,62;977,1
21514;2024-12-04;47;116;13;4703,36;3405,95
21514;2024-12-04;47;126;13;1812,12;1188,93
21515;2024-12-04;8;133;8;1667,22;1103,45
21515;2024-12-04;8;118;4;787,63;520,48
21515;2024-12-04;8;123;8;1379,46;911,5
21515;2024-12-04;8;103;8;865,14;545,64
21515;2024-12-04;8;106;9;2029,26;1528,17
21516;2024-12-04;33;110;5;2196,53;1686,07
21516;2024-12-04;33;133;8;1632,86;1086,62
21516;2024-12-04;33;133;5;1631,16;1083,6
21516;2024-12-04;33;116;5;4665,54;3424,2
21516;2024-12-04;33;107;6;1789,84;1409,5
21517;2024-12-04;38;115;6;1212,26;892,92
21517;2024-12-04;38;127;11;1270,85;965,36
21517;2024-12-04;38;119;14;2702,46;2052,55
21517;2024-12-04;38;133;9;1640,84;1086,84
21517;2024-12-04;38;137;14;1737,93;1145,12
21517;2024-12-04;38;121;13;1693,64;1198,09
21517;2024-12-04;38;134;10;1547,17;1115,94
21518;2024-12-04;72;136;5;1289,06;876,43
21518;2024-12-04;72;127;7;1291,59;951,19
21518;2024-12-04;72;113;2;986,6;675,4
21518;2024-12-04;72;115;1;1246,57;904,36
21518;2024-12-04;72;111;5;3207,94;2545,11
21518;2024-12-04;72;146;5;1717,85;1232,93
21519;2024-12-04;51;102;7;1567,95;1044,28
21520;2024-12-04;72;140;6;3108,98;2183,66
21520;2024-12-04;72;114;5;860,06;595,97
21520;2024-12-04;72;135;5;2526,32;1931,73
21520;2024-12-04;72;142;4;2188,72;1590,19
21520;2024-12-04;72;116;3;4753,58;3456,9
21520;2024-12-04;72;127;4;1302,72;959,49
21520;2024-12-04;72;139;2;1134,87;682,41
21521;2024-12-05;79;102;6;1525,73;1032,21
21522;2024-12-05;3;143;7;1636,51;1073,3
21522;2024-12-05;3;129;5;2424,18;1615,61
21522;2024-12-05;3;106;3;2104,58;1580,39
21522;2024-12-05;3;117;6;6351,89;4494,89
21523;2024-12-05;21;139;6;1129,65;686,98
21523;2024-12-05;21;123;2;1370,84;935,98
21523;2024-12-05;21;145;4;2239,33;1420,13
21523;2024-12-05;21;112;9;1496,82;1059,28
21523;2024-12-05;21;106;2;2053,25;1573,73
21523;2024-12-05;21;135;7;2525,4;1977,15
21523;2024-12-05;21;145;4;2213,77;1461,02
21524;2024-12-05;9;128;3;980,56;665,72
21524;2024-12-05;9;125;1;2768,58;2096,0
21525;2024-12-05;69;109;5;780,43;589,48
21526;2024-12-05;9;132;1;3279,79;2599,47
21526;2024-12-05;9;119;4;2724,97;2051,56
21526;2024-12-05;9;135;1;2466,5;1967,96
21527;2024-12-05;28;106;11;2060,4;1555,51
21527;2024-12-05;28;146;6;1694,97;1255,48
21527;2024-12-05;28;114;12;846,78;606,3
21528;2024-12-05;13;101;8;1656,58;1260,16
21528;2024-12-05;13;138;6;7707,44;5216,29
21528;2024-12-05;13;106;11;2111,1;1539,8
21528;2024-12-05;13;137;2;1772,89;1190,59
21529;2024-12-05;68;136;4;1269,57;882,11
21529;2024-12-05;68;139;3;1080,4;698,55
21529;2024-12-05;68;136;1;1275,95;883,06
21529;2024-12-05;68;130;6;1555,99;1151,85
21529;2024-12-05;68;139;3;1112,72;689,56
21530;2024-12-05;53;132;1;3396,33;2627,58
21531;2024-12-05;66;143;10;1628,68;1061,08
21531;2024-12-05;66;135;5;2602,23;1943,81
21531;2024-12-05;66;103;7;854,96;555,42
21531;2024-12-05;66;134;9;1540,09;1122,77
21531;2024-12-05;66;103;2;874,47;557,75
21531;2024-12-05;66;110;6;2215,94;1711,35
21532;2024-12-05;14;134;7;1531,01;1133,86
21533;2024-12-05;21;103;12;867,27;544,4
21533;2024-12-05;21;105;4;2390,07;1638,32
21534;2024-12-05;1;122;1;602,66;389,31
21534;2024-12-05;1;134;1;1516,6;1110,12
21534;2024-12-05;1;136;3;1281,17;876,78
21534;2024-12-05;1;147;1;1516,09;953,36
21535;2024-12-05;78;111;3;3274,26;2492,09
21535;2024-12-05;78;144;7;1399,45;877,74
21535;2024-12-05;78;142;5;2134,07;1607,71
21535;2024-12-05;78;117;8;6475,15;4516,36
21535;2024-12-05;78;103;5;878,69;561,92
21535;2024-12-05;78;115;8;1237,11;884,98
21535;2024-12-05;78;139;6;1135,67;687,24
21536;2024-12-05;6;102;18;1571,7;1008,45
21536;2024-12-05;6;135;22;2563,96;1908,68
21536;2024-12-05;6;103;18;865,36;555,43
21536;2024-12-05;6;142;24;2191,58;1566,64
21536;2024-12-05;6;133;24;1663,36;1105,71
21536;2024-12-05;6;120;20;1850,42;1312,85
21537;2024-12-06;30;108;4;2025,95;1302,24
21537;2024-12-06;30;142;3;2258,31;1578,36
21537;2024-12-06;30;145;10;2229,22;1439,38
21537;2024-12-06;30;104;4;1072,76;692,54
21538;2024-12-06;67;102;23;1538,07;1013,24
21538;2024-12-06;67;139;22;1126,96;693,97
21538;2024-12-06;67;144;19;1412,36;874,17
21538;2024-12-06;67;121;23;1647,76;1183,69
21538;2024-12-06;67;101;21;1655,48;1280,19
21538;2024-12-06;67;146;20;1709,06;1261,66
21538;2024-12-06;67;102;21;1544,18;1024,24
21539;2024-12-06;17;137;15;1762,13;1175,73
21539;2024-12-06;17;134;18;1561,97;1120,18
21539;2024-12-06;17;145;22;2204,79;1437,23
21539;2024-12-06;17;117;23;6124,94;4513,93
21539;2024-12-06;17;110;25;2251,28;1663,61
21540;2024-12-06;76;142;9;2188,35;1621,33
21540;2024-12-06;76;123;7;1409,06;931,12
21540;2024-12-06;76;111;6;3330,55;2499,38
21540;2024-12-06;76;142;3;2235,84;1581,97
21540;2024-12-06;76;132;1;3354,88;2589,71
21540;2024-12-06;76;106;6;2137,51;1546,29
21541;2024-12-06;12;104;5;1046,99;711,97
21541;2024-12-06;12;144;3;1430,09;872,47
21542;2024-12-06;34;143;5;1659,27;1039,01
21542;2024-12-06;34;147;4;1484,05;951,78
21542;2024-12-06;34;106;3;2093,14;1547,89
21542;2024-12-06;34;102;3;1585,35;1028,68
21543;2024-12-06;33;145;11;2236,34;1458,42
21543;2024-12-06;33;142;7;2225,32;1607,39
21543;2024-12-06;33;121;7;1627,23;1218,62
21543;2024-12-06;33;130;7;1475,03;1135,15
21543;2024-12-06;33;127;3;1301,91;979,09
21544;2024-12-06;43;126;1;1783,77;1185,82
21544;2024-12-06;43;110;2;2200,07;1716,2
21544;2024-12-06;43;140;3;2969,03;2221,66
21544;2024-12-06;43;102;4;1542,15;1042,93
21544;2024-12-06;43;126;10;1813,35;1193,69
21544;2024-12-06;43;139;8;1109,29;690,6
21544;2024-12-06;43;147;1;1483,14;958,39
21545;2024-12-06;73;107;30;1816,07;1377,72
21545;2024-12-06;73;145;27;2201,14;1439,14
21545;2024-12-06;73;114;31;844,66;587,87
21545;2024-12-06;73;134;31;1574,83;1116,18
21545;2024-12-06;73;108;27;1965,12;1339,0
21545;2024-12-06;73;131;29;1939,59;1203,88
21545;2024-12-06;73;135;36;2548,13;1972,04
21545;2024-12-06;73;120;30;1897,96;1270,5
21546;2024-12-06;34;136;3;1284,56;896,43
21546;2024-12-06;34;142;9;2229,48;1585,57
21546;2024-12-06;34;125;6;2817,96;2085,24
21546;2024-12-06;34;146;6;1757,98;1256,86
21546;2024-12-06;34;117;6;6466,21;4547,84
21547;2024-12-06;13;121;8;1651,4;1207,73
21547;2024-12-06;13;145;9;2279,63;1425,27
21547;2024-12-06;13;142;15;2230,78;1614,64
21548;2024-12-06;35;143;18;1679,37;1060,75
21548;2024-12-06;35;144;21;1399,96;895,18
21548;2024-12-06;35;133;23;1639,16;1110,2
21548;2024-12-06;35;114;19;846,61;587,14
21548;2024-12-06;35;136;21;1309,29;892,44
21548;2024-12-06;35;142;23;2134,27;1574,65
21548;2024-12-06;35;115;23;1261,86;882,98
21548;2024-12-06;35;126;24;1763,11;1199,13
21549;2024-12-06;66;122;7;581,32;381,63
21549;2024-12-06;66;110;4;2211,82;1721,35
21549;2024-12-06;66;123;6;1423,19;914,45
21549;2024-12-06;66;121;3;1639,83;1221,14
21549;2024-12-06;66;114;6;846,01;598,93
21550;2024-12-06;78;146;1;1759,15;1238,07
21550;2024-12-06;78;129;10;2399,48;1643,52
21551;2024-12-06;18;143;6;1585,22;1073,81
21551;2024-12-06;18;102;10;1519,15;1016,19
21551;2024-12-06;18;142;8;2131,84;1608,39
21551;2024-12-06;18;115;7;1217,85;886,03
21551;2024-12-06;18;111;7;3185,66;2571,06
21551;2024-12-06;18;131;7;1849,07;1176,91
21551;2024-12-06;18;145;5;2260,7;1421,44
21551;2024-12-06;18;137;9;1828,58;1184,28
21551;2024-12-06;18;132;5;3398,6;2568,85
21551;2024-12-06;18;123;11;1419,61;914,33
21552;2024-12-07;11;133;3;1589,5;1074,54
21552;2024-12-07;11;136;5;1321,6;868,44
21552;2024-12-07;11;101;1;1591,8;1274,12
21552;2024-12-07;11;131;3;1885,05;1177,13
21552;2024-12-07;11;142;4;2227,9;1578,68
21553;2024-12-07;29;145;2;2179,61;1429,52
21553;2024-12-07;29;124;9;777,96;571,71
21553;2024-12-07;29;114;6;841,63;592,4
21553;2024-12-07;29;139;7;1105,0;682,62
21553;2024-12-07;29;105;2;2426,04;1601,82
21553;2024-12-07;29;111;15;3241,1;2535,71
21554;2024-12-07;75;127;6;1297,97;964,92
21554;2024-12-07;75;116;10;4816,81;3374,3
21554;2024-12-07;75;123;6;1441,08;932,52
21554;2024-12-07;75;142;8;2231,18;1576,39
21554;2024-12-07;75;117;6;6400,28;4454,63
21554;2024-12-07;75;120;10;1880,08;1300,07
21554;2024-12-07;75;127;14;1274,61;970,32
21555;2024-12-07;7;117;36;6269,58;4599,06
21555;2024-12-07;7;135;32;2564,13;1943,02
21555;2024-12-07;7;147;29;1533,08;951,68
21555;2024-12-07;7;139;26;1104,62;694,09
21555;2024-12-07;7;135;29;2570,55;1912,23
21555;2024-12-07;7;111;28;3279,44;2544,54
21555;2024-12-07;7;146;34;1754,02;1249,67
21555;2024-12-07;7;103;27;889,33;547,36
21555;2024-12-07;7;132;30;3413,11;2530,67
21555;2024-12-07;7;130;28;1516,28;1157,38
21555;2024-12-07;7;133;29;1632,96;1108,76
21555;2024-12-07;7;120;36;1894,47;1277,89
21556;2024-12-07;64;133;2;1639,33;1105,52
21556;2024-12-07;64;139;4;1122,79;673,72
21556;2024-12-07;64;128;10;1010,69;646,04
21557;2024-12-07;23;126;31;1768,97;1192,93
21557;2024-12-07;23;104;30;1068,8;708,76
21557;2024-12-07;23;106;30;2128,65;1568,03
21557;2024-12-07;23;121;26;1626,05;1215,88
21557;2024-12-07;23;133;34;1662,28;1103,58
21557;2024-12-07;23;132;30;3291,91;2596,95
21557;2024-12-07;23;143;25;1610,21;1065,26
21557;2024-12-07;23;132;30;3396,24;2599,64
21557;2024-12-07;23;129;27;2349,22;1604,68
21558;2024-12-07;67;110;22;2168,27;1726,68
21558;2024-12-07;67;123;22;1427,8;911,67
